,comunidad_autónoma,categoria,generacion (MW),porcentaje (%),mes,año
402,Cataluña,Residuos renovables,11536.793,2.141634175907346,7,2019
403,Cataluña,Residuos renovables,12342.151,2.6763483776150556,8,2019
404,Cataluña,Residuos renovables,12119.707,2.9719566696486184,9,2019
405,Cataluña,Residuos renovables,11017.9505,2.3879138869174072,10,2019
406,Cataluña,Residuos renovables,9790.189,1.5260568934763363,11,2019
407,Cataluña,Residuos renovables,11292.4535,1.4953612804916452,12,2019
408,Comunidad de Madrid,Hidráulica,7255.261,21.662825547449994,1,2019
409,Comunidad de Madrid,Hidráulica,7365.365,21.449635795079082,2,2019
410,Comunidad de Madrid,Hidráulica,7916.29,20.948837765147335,3,2019
411,Comunidad de Madrid,Hidráulica,9552.571,25.521833796588023,4,2019
412,Comunidad de Madrid,Hidráulica,8793.242,22.43546797546919,5,2019
413,Comunidad de Madrid,Hidráulica,9590.487,23.341236662523542,6,2019
414,Comunidad de Madrid,Hidráulica,7660.623,20.42173640806711,7,2019
415,Comunidad de Madrid,Hidráulica,6305.742,18.585016141640832,8,2019
416,Comunidad de Madrid,Hidráulica,4911.483,14.668785720942704,9,2019
417,Comunidad de Madrid,Hidráulica,4269.331,13.452165128105948,10,2019
418,Comunidad de Madrid,Hidráulica,7635.876,23.41696549900613,11,2019
419,Comunidad de Madrid,Hidráulica,15735.216,37.51407205406644,12,2019
420,Comunidad de Madrid,Solar fotovoltaica,5146.445,15.366303186687052,1,2019
421,Comunidad de Madrid,Solar fotovoltaica,6551.194,19.078582707429614,2,2019
422,Comunidad de Madrid,Solar fotovoltaica,9032.505,23.902671814433543,3,2019
423,Comunidad de Madrid,Solar fotovoltaica,7628.735,20.38187486365858,4,2019
424,Comunidad de Madrid,Solar fotovoltaica,10747.47,27.421572043885046,5,2019
425,Comunidad de Madrid,Solar fotovoltaica,10586.305,25.7648491037688,6,2019
426,Comunidad de Madrid,Solar fotovoltaica,10375.872,27.66006406892026,7,2019
427,Comunidad de Madrid,Solar fotovoltaica,9774.529,28.808628586760516,8,2019
428,Comunidad de Madrid,Solar fotovoltaica,8009.285,23.92077615721373,9,2019
429,Comunidad de Madrid,Solar fotovoltaica,6472.266,20.393356941643965,10,2019
430,Comunidad de Madrid,Solar fotovoltaica,3916.796,12.011650896196482,11,2019
431,Comunidad de Madrid,Solar fotovoltaica,3434.892,8.189070044283877,12,2019
432,Comunidad de Madrid,Otras renovables,13467.019,40.20995016460394,1,2019
433,Comunidad de Madrid,Otras renovables,13264.394,38.62896412362893,2,2019
434,Comunidad de Madrid,Otras renovables,14549.112,38.50124072197435,3,2019
435,Comunidad de Madrid,Otras renovables,12888.082,34.43339879502573,4,2019
436,Comunidad de Madrid,Otras renovables,13359.963,34.087202654032865,5,2019
437,Comunidad de Madrid,Otras renovables,14537.617,35.38151492266509,6,2019
438,Comunidad de Madrid,Otras renovables,12972.72,34.58275760805099,7,2019
439,Comunidad de Madrid,Otras renovables,12817.951,37.77855583653141,8,2019
440,Comunidad de Madrid,Otras renovables,12928.104,38.611471800688754,9,2019
441,Comunidad de Madrid,Otras renovables,13460.339,42.41196171210068,10,2019
442,Comunidad de Madrid,Otras renovables,13674.454,41.935492081818296,11,2019
443,Comunidad de Madrid,Otras renovables,14651.851,34.931239211425215,12,2019
444,Comunidad de Madrid,Residuos renovables,7623.0325,22.76092110125902,1,2019
445,Comunidad de Madrid,Residuos renovables,7156.996,20.84281737386237,2,2019
446,Comunidad de Madrid,Residuos renovables,6290.7765,16.647249698444774,3,2019
447,Comunidad de Madrid,Residuos renovables,7359.627,19.66289254472767,4,2019
448,Comunidad de Madrid,Residuos renovables,6292.811,16.055757326612895,5,2019
449,Comunidad de Madrid,Residuos renovables,6373.761,15.512399311042572,6,2019
450,Comunidad de Madrid,Residuos renovables,6502.889,17.335441914961635,7,2019
451,Comunidad de Madrid,Residuos renovables,5030.9495,14.827799435067254,8,2019
452,Comunidad de Madrid,Residuos renovables,7633.6745,22.79896632115482,9,2019
453,Comunidad de Madrid,Residuos renovables,7535.193,23.74251621814941,10,2019
454,Comunidad de Madrid,Residuos renovables,7381.181,22.635891522979097,11,2019
455,Comunidad de Madrid,Residuos renovables,8122.877,19.365618690224466,12,2019
456,Comunidad Foral de Navarra,Hidráulica,34583.391,8.010788301717488,1,2019
457,Comunidad Foral de Navarra,Hidráulica,76468.871,27.308611890584434,2,2019
458,Comunidad Foral de Navarra,Hidráulica,49043.068,14.078346747899234,3,2019
459,Comunidad Foral de Navarra,Hidráulica,42637.727,16.44819814598942,4,2019
460,Comunidad Foral de Navarra,Hidráulica,47543.649,13.479138387290382,5,2019
461,Comunidad Foral de Navarra,Hidráulica,39882.439,14.976982952853293,6,2019
462,Comunidad Foral de Navarra,Hidráulica,23208.688,8.113454048171583,7,2019
463,Comunidad Foral de Navarra,Hidráulica,18503.258,8.159255115152812,8,2019
464,Comunidad Foral de Navarra,Hidráulica,16581.292,6.414778311916265,9,2019
465,Comunidad Foral de Navarra,Hidráulica,14618.967,6.648013381623029,10,2019
466,Comunidad Foral de Navarra,Hidráulica,63900.263,23.286073597253157,11,2019
467,Comunidad Foral de Navarra,Hidráulica,83446.172,27.13132124814277,12,2019
468,Comunidad Foral de Navarra,Eólica,353912.097,81.97908893560798,1,2019
469,Comunidad Foral de Navarra,Eólica,154589.844,55.207223499115,2,2019
470,Comunidad Foral de Navarra,Eólica,243962.759,70.03216672285214,3,2019
471,Comunidad Foral de Navarra,Eólica,164283.815,63.375159311355155,4,2019
472,Comunidad Foral de Navarra,Eólica,244350.044,69.27587863557746,5,2019
473,Comunidad Foral de Navarra,Eólica,166495.685,62.523835013416104,6,2019
474,Comunidad Foral de Navarra,Eólica,202234.768,70.69863221525668,7,2019
475,Comunidad Foral de Navarra,Eólica,148950.919,65.68186790442321,8,2019
476,Comunidad Foral de Navarra,Eólica,190009.621,73.50872271269509,9,2019
477,Comunidad Foral de Navarra,Eólica,169036.796,76.86992396895636,10,2019
478,Comunidad Foral de Navarra,Eólica,172451.762,62.84362901460961,11,2019
479,Comunidad Foral de Navarra,Eólica,187314.297,60.90254644966847,12,2019
480,Comunidad Foral de Navarra,Solar fotovoltaica,15493.086,3.588769883390064,1,2019
481,Comunidad Foral de Navarra,Solar fotovoltaica,24400.147,8.713796029448481,2,2019
482,Comunidad Foral de Navarra,Solar fotovoltaica,31912.266,9.160763479544046,3,2019
483,Comunidad Foral de Navarra,Solar fotovoltaica,26437.665,10.198760183376788,4,2019
484,Comunidad Foral de Navarra,Solar fotovoltaica,33237.032,9.423057828623941,5,2019
485,Comunidad Foral de Navarra,Solar fotovoltaica,35729.624,13.4174835586123,6,2019
486,Comunidad Foral de Navarra,Solar fotovoltaica,35452.331,12.39367164869763,7,2019
487,Comunidad Foral de Navarra,Solar fotovoltaica,33353.172,14.70752011605586,8,2019
488,Comunidad Foral de Navarra,Solar fotovoltaica,28806.176,11.144199924471677,9,2019
489,Comunidad Foral de Navarra,Solar fotovoltaica,21628.533,9.835631806876318,10,2019
490,Comunidad Foral de Navarra,Solar fotovoltaica,11866.844,4.324429818874486,11,2019
491,Comunidad Foral de Navarra,Solar fotovoltaica,12812.364,4.165755663808514,12,2019
492,Comunidad Foral de Navarra,Otras renovables,27721.636,6.421352879284462,1,2019
493,Comunidad Foral de Navarra,Otras renovables,24558.56,8.770368580852086,2,2019
494,Comunidad Foral de Navarra,Otras renovables,23440.055,6.728723049704582,3,2019
495,Comunidad Foral de Navarra,Otras renovables,25865.096,9.977882359278636,4,2019
496,Comunidad Foral de Navarra,Otras renovables,27589.513,7.821925148508206,5,2019
497,Comunidad Foral de Navarra,Otras renovables,24183.795,9.081698475118301,6,2019
498,Comunidad Foral de Navarra,Otras renovables,25156.095,8.794242087874116,7,2019
499,Comunidad Foral de Navarra,Otras renovables,25968.965,11.45135686436812,8,2019
500,Comunidad Foral de Navarra,Otras renovables,23088.726,8.93229905091697,9,2019
501,Comunidad Foral de Navarra,Otras renovables,14615.487,6.646430842544306,10,2019
502,Comunidad Foral de Navarra,Otras renovables,26195.204,9.545867569262748,11,2019
503,Comunidad Foral de Navarra,Otras renovables,23991.149,7.800376638380238,12,2019
504,Comunitat Valenciana,Hidráulica,18320.701,4.40800482969881,1,2019
505,Comunitat Valenciana,Hidráulica,21351.778,8.992419722404248,2,2019
506,Comunitat Valenciana,Hidráulica,21804.493,7.884153196278025,3,2019
507,Comunitat Valenciana,Hidráulica,29005.118,8.63208558425222,4,2019
508,Comunitat Valenciana,Hidráulica,39473.319,12.442896454537639,5,2019
509,Comunitat Valenciana,Hidráulica,51540.401,18.229501748831908,6,2019
510,Comunitat Valenciana,Hidráulica,56336.98,19.957590220857384,7,2019
511,Comunitat Valenciana,Hidráulica,70128.962,29.67825405998325,8,2019
512,Comunitat Valenciana,Hidráulica,54697.348,23.03240799663847,9,2019
513,Comunitat Valenciana,Hidráulica,27930.567,11.74163474692599,10,2019
514,Comunitat Valenciana,Hidráulica,20487.502,3.922198086010405,11,2019
515,Comunitat Valenciana,Hidráulica,28001.972,9.47186669443442,12,2019
516,Comunitat Valenciana,Eólica,358037.294,86.14463612305516,1,2019
517,Comunitat Valenciana,Eólica,170729.445,71.90365263319671,2,2019
518,Comunitat Valenciana,Eólica,192867.062,69.73762074284654,3,2019
519,Comunitat Valenciana,Eólica,252950.784,75.27957018108657,4,2019
520,Comunitat Valenciana,Eólica,205856.201,64.89060100488351,5,2019
521,Comunitat Valenciana,Eólica,154807.127,54.75426534570703,6,2019
522,Comunitat Valenciana,Eólica,152783.902,54.124280507397316,7,2019
523,Comunitat Valenciana,Eólica,97209.063,41.13842820954511,8,2019
524,Comunitat Valenciana,Eólica,130044.86,54.76035645065882,9,2019
525,Comunitat Valenciana,Eólica,157367.931,66.15536185432441,10,2019
526,Comunitat Valenciana,Eólica,463240.942,88.68444459817779,11,2019
527,Comunitat Valenciana,Eólica,237869.7,80.46112213258077,12,2019
528,Comunitat Valenciana,Solar fotovoltaica,35173.584,8.462849109857576,1,2019
529,Comunitat Valenciana,Solar fotovoltaica,42619.58,17.94947248667468,2,2019
530,Comunitat Valenciana,Solar fotovoltaica,50852.62,18.387487684859806,3,2019
531,Comunitat Valenciana,Solar fotovoltaica,44136.794,13.13535711947491,4,2019
532,Comunitat Valenciana,Solar fotovoltaica,57935.211,18.26250869719848,5,2019
533,Comunitat Valenciana,Solar fotovoltaica,59246.63,20.955144396284325,6,2019
534,Comunitat Valenciana,Solar fotovoltaica,56759.575,20.107296112784553,7,2019
535,Comunitat Valenciana,Solar fotovoltaica,53498.639,22.640377881328522,8,2019
536,Comunitat Valenciana,Solar fotovoltaica,42037.245,17.70138797030252,9,2019
537,Comunitat Valenciana,Solar fotovoltaica,41396.32,17.402456216047007,10,2019
538,Comunitat Valenciana,Solar fotovoltaica,32449.509,6.212245987420887,11,2019
539,Comunitat Valenciana,Solar fotovoltaica,24855.435,8.407528118097524,12,2019
540,Comunitat Valenciana,Solar térmica,1424.297,0.34268929201592924,1,2019
541,Comunitat Valenciana,Solar térmica,8108.496,2.9319014505591845,3,2019
542,Comunitat Valenciana,Solar térmica,7317.13,2.1776188737139233,4,2019
543,Comunitat Valenciana,Solar térmica,11669.313,3.67843538453379,5,2019
544,Comunitat Valenciana,Solar térmica,14287.839,5.053514931665525,6,2019
545,Comunitat Valenciana,Solar térmica,13452.321,4.7655360659629675,7,2019
546,Comunitat Valenciana,Solar térmica,11997.065,5.077102710348585,8,2019
547,Comunitat Valenciana,Solar térmica,7310.304,3.0782827772099335,9,2019
548,Comunitat Valenciana,Solar térmica,7506.202,3.155506374813135,10,2019
549,Comunitat Valenciana,Solar térmica,2967.638,0.56813486014897,11,2019
550,Comunitat Valenciana,Solar térmica,1742.018,0.5892500097959265,12,2019
551,Comunitat Valenciana,Otras renovables,2667.557,0.6418206453725144,1,2019
552,Comunitat Valenciana,Otras renovables,2741.161,1.1544551577243525,2,2019
553,Comunitat Valenciana,Otras renovables,2928.33,1.0588369254564567,3,2019
554,Comunitat Valenciana,Otras renovables,2605.355,0.7753682414723995,4,2019
555,Comunitat Valenciana,Otras renovables,2301.731,0.7255584588465788,5,2019
556,Comunitat Valenciana,Otras renovables,2848.72,1.0075735775112118,6,2019
557,Comunitat Valenciana,Otras renovables,2950.701,1.0452970929977805,7,2019
558,Comunitat Valenciana,Otras renovables,3463.736,1.4658371387945275,8,2019
559,Comunitat Valenciana,Otras renovables,3390.18,1.427564805190259,9,2019
560,Comunitat Valenciana,Otras renovables,3675.286,1.5450408078894582,10,2019
561,Comunitat Valenciana,Otras renovables,3201.867,0.6129764682419494,11,2019
562,Comunitat Valenciana,Otras renovables,3163.963,1.070233045091353,12,2019
563,Extremadura,Hidráulica,174997.102,53.862240029093236,1,2019
564,Extremadura,Hidráulica,36585.947,16.090505012925682,2,2019
565,Extremadura,Hidráulica,25196.269,7.100328472353332,3,2019
566,Extremadura,Hidráulica,49937.19,15.92023070547637,4,2019
567,Extremadura,Hidráulica,53161.452,10.47224684246004,5,2019
568,Extremadura,Hidráulica,203767.828,31.193537203343368,6,2019
569,Extremadura,Hidráulica,175945.018,27.744199950193376,7,2019
570,Extremadura,Hidráulica,84395.919,15.446398630981717,8,2019
571,Extremadura,Hidráulica,96129.746,22.346640624450988,9,2019
572,Extremadura,Hidráulica,7416.62,2.927911034317333,10,2019
573,Extremadura,Hidráulica,92410.186,43.79087055776904,11,2019
574,Extremadura,Hidráulica,95889.692,47.58119175394507,12,2019
575,Extremadura,Eólica,5127.092,1.4448185684942079,3,2019
576,Extremadura,Eólica,9727.366,3.101133861889443,4,2019
577,Extremadura,Eólica,10264.392,2.0219772535891627,5,2019
578,Extremadura,Eólica,6261.247,0.9584949849581852,6,2019
579,Extremadura,Eólica,8005.463,1.2623555283950973,7,2019
580,Extremadura,Eólica,7629.839,1.396436416365238,8,2019
581,Extremadura,Eólica,9416.964,2.1890987861488,9,2019
582,Extremadura,Eólica,8888.306,3.508898826391127,10,2019
583,Extremadura,Eólica,14256.5,6.755797960484944,11,2019
584,Extremadura,Eólica,11793.535,5.85204142997834,12,2019
585,Extremadura,Solar fotovoltaica,68011.337,20.933163557151644,1,2019
586,Extremadura,Solar fotovoltaica,80486.313,35.39789260609833,2,2019
587,Extremadura,Solar fotovoltaica,109254.069,30.787882794915213,3,2019
588,Extremadura,Solar fotovoltaica,92800.505,29.585274004899226,4,2019
589,Extremadura,Solar fotovoltaica,126386.095,24.896731268638124,5,2019
590,Extremadura,Solar fotovoltaica,128443.345,19.662585110243054,6,2019
591,Extremadura,Solar fotovoltaica,127788.291,20.150521663520458,7,2019
592,Extremadura,Solar fotovoltaica,125152.418,22.90577744712101,8,2019
593,Extremadura,Solar fotovoltaica,106563.576,24.772123464555605,9,2019
594,Extremadura,Solar fotovoltaica,97134.967,38.34665139879757,10,2019
595,Extremadura,Solar fotovoltaica,63349.505,30.01974234045739,11,2019
596,Extremadura,Solar fotovoltaica,68871.596,34.17460779492583,12,2019
597,Extremadura,Solar térmica,58709.926,18.070288537134182,1,2019
598,Extremadura,Solar térmica,91393.129,40.194711929185914,2,2019
599,Extremadura,Solar térmica,197206.253,55.57287759953724,3,2019
600,Extremadura,Solar térmica,146431.171,46.68300368509043,4,2019
601,Extremadura,Solar térmica,292671.704,57.65324709512072,5,2019
602,Extremadura,Solar térmica,296247.241,45.35062980364755,6,2019
603,Extremadura,Solar térmica,297331.54,46.88524739733705,7,2019
604,Extremadura,Solar térmica,305339.174,55.884107373233164,8,2019
605,Extremadura,Solar térmica,199188.369,46.303991051984404,9,2019
606,Extremadura,Solar térmica,114759.96,45.3045933567873,10,2019
607,Extremadura,Solar térmica,20567.529,9.74643639535755,11,2019
608,Extremadura,Solar térmica,23489.566,11.655700636341063,12,2019
609,Extremadura,Otras renovables,23179.192,7.1343078766209365,1,2019
610,Extremadura,Otras renovables,18910.613,8.316890451790071,2,2019
611,Extremadura,Otras renovables,18076.928,5.094092564700002,3,2019
612,Extremadura,Otras renovables,14775.039,4.710357742644528,4,2019
613,Extremadura,Otras renovables,25157.676,4.955797540191956,5,2019
614,Extremadura,Otras renovables,18517.664,2.834752897807853,6,2019
615,Extremadura,Otras renovables,25098.337,3.957675460554027,7,2019
616,Extremadura,Otras renovables,23861.913,4.3672801322988715,8,2019
617,Extremadura,Otras renovables,18876.724,4.388146072860204,9,2019
618,Extremadura,Otras renovables,25107.707,9.911945383706668,10,2019
619,Extremadura,Otras renovables,20442.425,9.687152745931078,11,2019
620,Extremadura,Otras renovables,1484.174,0.7364583848097007,12,2019
621,Galicia,Hidráulica,682471.103,43.533672752354846,1,2019
622,Galicia,Hidráulica,831425.924,57.13145557240195,2,2019
623,Galicia,Hidráulica,720905.331,45.628195179310495,3,2019
624,Galicia,Hidráulica,649832.949,46.64694332001207,4,2019
625,Galicia,Hidráulica,411861.408,37.19254751399993,5,2019
626,Galicia,Hidráulica,196211.605,34.971081205642236,6,2019
627,Galicia,Hidráulica,223655.948,29.71521658599889,7,2019
628,Galicia,Hidráulica,100744.514,17.290114246467695,8,2019
629,Galicia,Hidráulica,182363.938,16.615496640218865,9,2019
630,Galicia,Hidráulica,336069.117,29.724918033646,10,2019
631,Galicia,Hidráulica,1091922.758,47.08742599958955,11,2019
632,Galicia,Hidráulica,1627770.822,61.2119998044475,12,2019
633,Galicia,Eólica,849921.958,54.21507844356698,1,2019
634,Galicia,Eólica,587518.76,40.37136799079731,2,2019
635,Galicia,Eólica,822102.355,52.03324916362813,3,2019
636,Galicia,Eólica,708751.959,50.87632523142578,4,2019
637,Galicia,Eólica,656796.125,59.31102213410959,5,2019
638,Galicia,Eólica,326500.612,58.19268139590361,6,2019
639,Galicia,Eólica,489352.054,65.01594257360605,7,2019
640,Galicia,Eólica,442170.629,75.886818927356,8,2019
641,Galicia,Eólica,878082.577,80.00363595996826,9,2019
642,Galicia,Eólica,761881.368,67.38751069221895,10,2019
643,Galicia,Eólica,1190186.448,51.324890781252805,11,2019
644,Galicia,Eólica,993504.519,37.36054093169248,12,2019
645,Galicia,Solar fotovoltaica,1002.144,0.06392506401364205,1,2019
646,Galicia,Solar fotovoltaica,1406.551,0.09665119122123683,2,2019
647,Galicia,Solar fotovoltaica,2013.269,0.12742565067875086,3,2019
648,Galicia,Solar fotovoltaica,1792.607,0.12867866619065027,4,2019
649,Galicia,Solar fotovoltaica,2603.223,0.2350802800077774,5,2019
650,Galicia,Solar fotovoltaica,2039.299,0.3634672420705442,6,2019
651,Galicia,Solar fotovoltaica,2419.486,0.32145601831609727,7,2019
652,Galicia,Solar fotovoltaica,2258.65,0.3876371525578481,8,2019
653,Galicia,Solar fotovoltaica,2138.623,0.19485367370820206,9,2019
654,Galicia,Solar fotovoltaica,1286.176,0.11376075409167297,10,2019
655,Galicia,Solar fotovoltaica,588.352,0.025371740866042568,11,2019
656,Galicia,Solar fotovoltaica,744.803,0.028008169500381867,12,2019
657,Galicia,Otras renovables,22890.776,1.4601637300846397,1,2019
